"FK_STEIG_ID_VON";"FK_STEIG_ID_NACH";"REIHENFOLGE";"WGS84_LON";"WGS84_LAT"
214714283;214714284;1;16.2338744189798;47.8116478445017
214714283;214714284;2;16.234122;47.8124151
214714283;214714284;3;16.2344003;47.8135216
214714283;214714284;4;16.2345725;47.8142143
214714283;214714284;5;16.234599;47.8143042
214714283;214714284;6;16.2350488;47.8164451
214714283;214714284;7;16.2360542;47.8213836
214714283;214714284;8;16.2365173;47.8235965
214714283;214714284;9;16.2377877;47.8297854
214714283;214714284;10;16.2388726724259;47.8351454758358
214714284;214714287;1;16.2388729;47.8351466
214714284;214714287;2;16.239826;47.8398332
214714284;214714287;3;16.2423023;47.8519229
214714284;214714287;4;16.2439714;47.8601176
214714287;214714288;1;16.2439986964813;47.8602554890223
214714287;214714288;2;16.2441833;47.861188
214714287;214714288;3;16.2447135;47.8636977
214714287;214714288;4;16.2458134;47.8691218
214714287;214714288;5;16.2474704;47.8772175
214714287;214714288;6;16.2477091;47.8783509
214714287;214714288;7;16.2478283;47.8789625
214714287;214714288;8;16.2479077;47.8794842
214714287;214714288;9;16.2480135;47.8801408
214714287;214714288;10;16.2480926;47.8807795
214714287;214714288;11;16.2481977;47.8819038
214714287;214714288;12;16.2482758;47.8831719
214714287;214714288;13;16.2483016;47.8837116
214714287;214714288;14;16.2483132;47.8847279
214714287;214714288;15;16.2482715;47.8856722
214714287;214714288;16;16.2482441;47.8860679
214714287;214714288;17;16.2482032;47.8865715
214714287;214714288;18;16.2481759;47.8868863
214714288;214714290;1;16.2481752792194;47.8868939700856
214714288;214714290;2;16.2479437;47.8897551
214714288;214714290;3;16.2479162;47.8902227
214714288;214714290;4;16.2477947;47.8908612
214714288;214714290;5;16.2475928;47.8916435
214714288;214714290;6;16.2473102;47.8927225
214714288;214714290;7;16.2471621;47.893289
214714288;214714290;8;16.2469197;47.8942961
214714288;214714290;9;16.2466773;47.8952583
214714288;214714290;10;16.2459379;47.8974611
214714288;214714290;11;16.2458213070103;47.8978076992501
214714290;214714291;1;16.2458169;47.8978208
214714290;214714291;2;16.2453734;47.8990886
214714290;214714291;3;16.2451315;47.8997269
214714290;214714291;4;16.2449166;47.9002844
214714290;214714291;5;16.2449031;47.9003293
214714290;214714291;6;16.2414087;47.9096979
214714290;214714291;7;16.2347777;47.9281922
214714290;214714291;8;16.2330015;47.9331642
214714290;214714291;9;16.2321401;47.9355647
214714290;214714291;10;16.2314537;47.9374707
214714291;214714293;1;16.2313665615169;47.9377120918553
214714291;214714293;2;16.2277921;47.9476121
214714291;214714293;3;16.2275361;47.9483764
214714291;214714293;4;16.227307;47.9491136
214714291;214714293;5;16.227091;47.9499768
214714291;214714293;6;16.2269288;47.9506961
214714291;214714293;7;16.2268681260671;47.9510025661554
214714293;214714295;1;16.2267935;47.9513795
214714293;214714295;2;16.2267395;47.9516223
214714293;214714295;3;16.2265903;47.9525125
214714293;214714295;4;16.2254905;47.9597154
214714293;214714295;5;16.2250427;47.962503
214714293;214714295;6;16.2241053;47.9687256
214714293;214714295;7;16.2240180478256;47.9692746634619
214714295;214714297;1;16.2239967;47.969409
214714295;214714297;2;16.2231814;47.9747684
214714295;214714297;3;16.2228283;47.9769985
214714295;214714297;4;16.2227327;47.9778258
214714295;214714297;5;16.2227049;47.9783204
214714295;214714297;6;16.2227034;47.9789859
214714295;214714297;7;16.2227291;47.9794716
214714295;214714297;8;16.2227683;47.9799573
214714295;214714297;9;16.2228339;47.9805689
214714295;214714297;10;16.2229396;47.9812166
214714295;214714297;11;16.223059;47.9817653
214714295;214714297;12;16.2232184;47.982404
214714295;214714297;13;16.2233912;47.9830157
214714295;214714297;14;16.2236041;47.9836635
214714295;214714297;15;16.2238305;47.9842753
214714295;214714297;16;16.224057;47.9848331
214714295;214714297;17;16.2243103;47.9853999
214714295;214714297;18;16.2245904;47.9859758
214714295;214714297;19;16.2248439;47.9864707
214714295;214714297;20;16.2251642;47.9870376
214714295;214714297;21;16.2255113;47.9876225
214714295;214714297;22;16.2258585;47.9881445
214714295;214714297;23;16.2261255;47.9885584
214714295;214714297;24;16.2265263;47.9890894
214714295;214714297;25;16.2269405;47.9896294
214714295;214714297;26;16.2273949;47.9901605
214714295;214714297;27;16.2279563;47.9907816
214714295;214714297;28;16.2285445;47.9914117
214714295;214714297;29;16.2290526;47.9919248
214714295;214714297;30;16.2294805;47.9923119
214714295;214714297;31;16.2299619;47.992762
214714295;214714297;32;16.2304701;47.9932212
214714295;214714297;33;16.2315;47.9941125
214714295;214714297;34;16.2426702;48.0039071
214714297;214714299;1;16.2428826535601;48.0040935705362
214714297;214714299;2;16.2473268;48.0079938
214714297;214714299;3;16.2551297;48.0148257
214714297;214714299;4;16.259226;48.0184169
214714299;214714301;1;16.2593377338377;48.0185148031298
214714299;214714301;2;16.2665097;48.024798
214714299;214714301;3;16.2742908;48.0316105
214714299;214714301;4;16.2766885;48.0337073
214714299;214714301;5;16.285169;48.041122
214714301;214714302;1;16.2854602449769;48.0413743335369
214714301;214714302;2;16.2855844;48.0414819
214714301;214714302;3;16.2910117;48.0462417
214714301;214714302;4;16.2938933;48.048761
214714301;214714302;5;16.2961987;48.0507763
214714301;214714302;6;16.2974285354959;48.0518530543651
214714302;214714304;1;16.2974319;48.051856
214714302;214714304;2;16.3019229;48.0557786
214714302;214714304;3;16.3026066;48.0564263
214714302;214714304;4;16.3033038;48.057137
214714302;214714304;5;16.303907;48.0578206
214714302;214714304;6;16.3045638;48.0586572
214714302;214714304;7;16.3048453;48.059053
214714302;214714304;8;16.3051938;48.0595927
214714302;214714304;9;16.3056093;48.0602943
214714302;214714304;10;16.3058639;48.06078
214714302;214714304;11;16.3061855;48.0614726
214714302;214714304;12;16.3064266;48.0621112
214714302;214714304;13;16.3066275;48.0626688
214714302;214714304;14;16.3067881;48.0633254
214714302;214714304;15;16.3069086;48.063865
214714302;214714304;16;16.3070022;48.0644766
214714302;214714304;17;16.3070689;48.0650252
214714302;214714304;18;16.3071089;48.0655559
214714302;214714304;19;16.307122;48.0661764
214714302;214714304;20;16.3070814;48.066707
214714302;214714304;21;16.3070409;48.0672376
214714302;214714304;22;16.3069735;48.0677772
214714302;214714304;23;16.3068658;48.0683438
214714302;214714304;24;16.3067582;48.0687574
214714302;214714304;25;16.3066103;48.069297
214714302;214714304;26;16.3063818;48.0699894
214714302;214714304;27;16.3061937;48.070493
214714302;214714304;28;16.3058174;48.0713293
214714302;214714304;29;16.3056294;48.071716
214714302;214714304;30;16.3052935;48.0723095
214714302;214714304;31;16.3050517;48.0727141
214714302;214714304;32;16.3047965;48.0731277
214714302;214714304;33;16.3044876;48.0735683
214714302;214714304;34;16.3038698;48.0744405
214714302;214714304;35;16.3023654;48.0765535
214714302;214714304;36;16.2997459;48.08024
214714302;214714304;37;16.2993966;48.0807436
214714302;214714304;38;16.2981874;48.0824429
214714302;214714304;39;16.2978919;48.0828565
214714302;214714304;40;16.2961183;48.0853381
214714302;214714304;41;16.295836044522;48.0857394721616
214714304;214714306;1;16.2957958;48.0857967
214714304;214714306;2;16.295312;48.086471
214714304;214714306;3;16.2923824;48.0906339
214714304;214714306;4;16.2919254;48.0912992
214714304;214714306;5;16.2916565;48.0917218
214714304;214714306;6;16.2911053;48.0927198
214714304;214714306;7;16.2903925;48.0941765
214714304;214714306;8;16.2897735;48.0957861
214714304;214714306;9;16.2894908;48.0967033
214714304;214714306;10;16.2893156;48.0974227
214714304;214714306;11;16.2891672;48.0981601
214714304;214714306;12;16.2889647;48.0994281
214714304;214714306;13;16.2882215;48.104509
214714304;214714306;14;16.2881675;48.1048507
214714306;214714308;1;16.2881317420954;48.1050965342599
214714306;214714308;2;16.2880053;48.1059658
214714306;214714308;3;16.2877484;48.1078633
214714306;214714308;4;16.2876539;48.1084749
214714306;214714308;5;16.2875186;48.109509
214714306;214714308;6;16.2873564;48.1106151
214714306;214714308;7;16.2871401;48.1121799
214714306;214714308;8;16.2869103;48.1136997
214714306;214714308;9;16.2856935;48.122036
214714306;214714308;10;16.2855582;48.1229623
214714318;214714320;1;16.3577977355769;48.1802148476884
214714318;214714320;2;16.3581836;48.1803126
214714318;214714320;3;16.3596092;48.1806811
214714318;214714320;4;16.3604699;48.1809237
214714318;214714320;5;16.3626218;48.1816067
214714318;214714320;6;16.3637651;48.1819752
214714318;214714320;7;16.3648008;48.1823436
214714318;214714320;8;16.3656347;48.1826672
214714318;214714320;9;16.3665225;48.1830177
214714318;214714320;10;16.3670201;48.1832064
214714318;214714320;11;16.3674506;48.1833592
214714318;214714320;12;16.3684594;48.1836916
214714318;214714320;13;16.369374;48.1839792
214714318;214714320;14;16.3699389;48.1841499
214714318;214714320;15;16.3709881;48.1844823
214714318;214714320;16;16.371432;48.1846351
214714318;214714320;17;16.371849;48.1847878
214714318;214714320;18;16.3732883;48.185255
214714318;214714320;19;16.3743983562313;48.1856391699786
214714320;214714322;1;16.3744048;48.1856414
214714320;214714322;2;16.3748891;48.1858031
214714320;214714322;3;16.3756155;48.1860636
214714320;214714322;4;16.3763689;48.1863691
214714320;214714322;5;16.3768802;48.1866747
214714320;214714322;6;16.378091;48.1871419
214714320;214714322;7;16.3784138;48.1872587
214714320;214714322;8;16.3787771;48.1873845
214714320;214714322;9;16.3792882;48.1875372
214714320;214714322;10;16.379786;48.1876719
214714320;214714322;11;16.3804048;48.1878156
214714320;214714322;12;16.3807545;48.1878964
214714320;214714322;13;16.381037;48.1879592
214714320;214714322;14;16.3813329;48.1879951
214714320;214714322;15;16.3815212;48.188022
214714320;214714322;16;16.3817633;48.1880489
214714320;214714322;17;16.3820054;48.1880578
214714320;214714322;18;16.3823282;48.1880666
214714320;214714322;19;16.3825165;48.1880576
214714355;214714357;1;16.384268;48.2057915
214714355;214714357;2;16.3849686;48.2067895
214714355;214714357;3;16.3851707;48.2070772
214714355;214714357;4;16.3853458;48.2072929
214714355;214714357;5;16.3854131;48.2073738
214714355;214714357;6;16.3855478;48.2074997
214714355;214714357;7;16.3856824;48.2076165
214714355;214714357;8;16.3857767;48.2076794
214714355;214714357;9;16.3859786;48.2078232
214714355;214714357;10;16.386194;48.2079491
214714355;214714357;11;16.3864229;48.2080659
214714355;214714357;12;16.3870151;48.2083264
214714355;214714357;13;16.3871767;48.2084163
214714355;214714357;14;16.3874055;48.2085691
214714355;214714357;15;16.3877152;48.2087937
214714355;214714357;16;16.3881596;48.2091173
214714355;214714357;17;16.3895195;48.2101059
214714355;214714357;18;16.3900581;48.2104834
214714355;214714357;19;16.3915932;48.2115978
214714355;214714357;20;16.3917548;48.2117147
214714355;214714357;21;16.391876;48.2118315
214714355;214714357;22;16.3919972;48.2119663
214714355;214714357;23;16.3921185;48.2121102
214714355;214714357;24;16.3921724;48.2122271
214714355;214714357;25;16.3922534;48.2124069
214714355;214714357;26;16.3923343;48.2126047
214714355;214714357;27;16.3925233;48.2131712
214714355;214714357;28;16.3926043;48.213378
214714355;214714357;29;16.3926314;48.2135309
214714355;214714357;30;16.3926584;48.2136478
214714355;214714357;31;16.392672;48.2137916
214714355;214714357;32;16.3926721;48.2139086
214714355;214714357;33;16.3926454;48.2140615
214714355;214714357;34;16.3926321;48.2141784
214714355;214714357;35;16.3925918;48.2143043
214714355;214714357;36;16.3923505;48.2150958
214714355;214714357;37;16.3922432;48.2154466
214714355;214714357;38;16.3921763;48.2157524
214714355;214714357;39;16.3921496;48.2159413
214714355;214714357;40;16.3921096;48.216265
214714355;214714357;41;16.3920696;48.2166698
214714355;214714357;42;16.3920835;48.2170385
214714355;214714357;43;16.3920703;48.2172363
214714355;214714357;44;16.3920706;48.2175241
214714355;214714357;45;16.3920842;48.217731
214714355;214714357;46;16.392071;48.2179288
214714355;214714357;47;16.3920578;48.2181536
214714355;214714357;48;16.3920449424456;48.2182485923869
214714357;214714359;1;16.3920444;48.2182526
214714357;214714359;2;16.3920177;48.2183875
214714357;214714359;3;16.3919642;48.2186843
214714357;214714359;4;16.3919508;48.2188012
214714357;214714359;5;16.3918303;48.2193319
214714357;214714359;6;16.3917231;48.2197186
214714357;214714359;7;16.3916157;48.2200334
214714357;214714359;8;16.3915084;48.2203213
214714357;214714359;9;16.391307;48.2207351
214714357;214714359;10;16.390743;48.2218775
214714357;214714359;11;16.3904744;48.2223992
214714357;214714359;12;16.3901252;48.2230918
214714357;214714359;13;16.3898297;48.2236406
214714357;214714359;14;16.3897491;48.2238384
214714357;214714359;15;16.3896686;48.2240813
214714357;214714359;16;16.3895614;48.224486
214714357;214714359;17;16.3891059;48.2265727
214714357;214714359;18;16.3889854;48.2271393
214714357;214714359;19;16.3889319;48.2274721
214714357;214714359;20;16.3888918;48.2278048
214714357;214714359;21;16.3888653;48.2281376
214714357;214714359;22;16.3888252;48.2284704
214714357;214714359;23;16.3887852;48.2287852
214714357;214714359;24;16.3887585;48.228992
214714357;214714359;25;16.3886914;48.2292438
214714357;214714359;26;16.3886109;48.2294957
214714357;214714359;27;16.388517;48.2297386
214714357;214714359;28;16.3884229;48.2299275
214714357;214714359;29;16.3883289;48.2301074
214714357;214714359;30;16.3882348;48.2302693
214714357;214714359;31;16.3881004;48.2304582
214714357;214714359;32;16.3879794;48.2306201
214714357;214714359;33;16.3878181;48.2308001
214714357;214714359;34;16.3876836;48.230935
214714357;214714359;35;16.3875088;48.231115
214714357;214714359;36;16.3872264;48.2313759
214714357;214714359;37;16.3859219;48.2325186
214714357;214714359;38;16.3849804;48.2333374
214714357;214714359;39;16.3846979;48.2335893
214714357;214714359;40;16.3844289;48.2338232
214714357;214714359;41;16.3839716;48.2342191
214714357;214714359;42;16.3839447;48.2342371
214714359;214714361;1;16.3839428446657;48.2342387843976
214714359;214714361;2;16.3835681;48.234579
214714359;214714361;3;16.3832857;48.2348399
214714359;214714361;4;16.3830167;48.2351188
214714359;214714361;5;16.3828553;48.2352988
214714359;214714361;6;16.3826536;48.2355687
214714359;214714361;7;16.3825595;48.2357126
214714359;214714361;8;16.3824654;48.2358565
214714359;214714361;9;16.3823445;48.2360724
214714359;214714361;10;16.3822236;48.2363332
214714359;214714361;11;16.3821295;48.2365671
214714359;214714361;12;16.382049;48.236801
214714359;214714361;13;16.3820088;48.2369988
214714359;214714361;14;16.3819686;48.2372327
214714359;214714361;15;16.3819284;48.2374305
214714359;214714361;16;16.3819151;48.2376554
214714359;214714361;17;16.3819153;48.2378622
214714359;214714361;18;16.381929;48.238096
214714359;214714361;19;16.3819561;48.2383029
214714359;214714361;20;16.3820372;48.2387075
214714359;214714361;21;16.3820912;48.2389053
214714359;214714361;22;16.3821453;48.2391122
214714359;214714361;23;16.3821993;48.239292
214714359;214714361;24;16.3822802;48.2394718
214714359;214714361;25;16.3823881;48.2397056
214714359;214714361;26;16.382523;48.2399394
214714359;214714361;27;16.3826982;48.2401911
214714359;214714361;28;16.382833;48.2403619
214714359;214714361;29;16.3829812;48.2405238
214714359;214714361;30;16.3831699;48.2407125
214714359;214714361;31;16.3833855;48.2409013
214714359;214714361;32;16.3835472;48.2410271
214714359;214714361;33;16.3837088;48.241153
214714359;214714361;34;16.3839513;48.2413058
214714359;214714361;35;16.3841938;48.2414585
214714359;214714361;36;16.3845171;48.2416293
214714359;214714361;37;16.3849616;48.2418449
214714359;214714361;38;16.3853926;48.2420516
214714359;214714361;39;16.3855772086513;48.2421307319899
214714361;214714363;1;16.3855811;48.2421324
214714361;214714363;2;16.3875746;48.2430669
214714361;214714363;3;16.3887869;48.2436149
214714361;214714363;4;16.3920064;48.2451152
214714361;214714363;5;16.392424;48.2453219
214714361;214714363;6;16.392909;48.2455645
214714361;214714363;7;16.3933266;48.2457891
214714361;214714363;8;16.3937039;48.2460047
214714361;214714363;9;16.3941081;48.2462653
214714361;214714363;10;16.394418;48.246472
214714361;214714363;11;16.394701;48.2466877
214714361;214714363;12;16.3949975;48.2469394
214714361;214714363;13;16.3952267;48.2471551
214714361;214714363;14;16.3955097;48.2474247
214714361;214714363;15;16.3957254;48.2476494
214714361;214714363;16;16.3959007;48.2478652
214714361;214714363;17;16.3960895;48.2481079
214714361;214714363;18;16.3962918;48.2483866
214714361;214714363;19;16.3964807;48.2486653
214714361;214714363;20;16.3966156;48.248926
214714361;214714363;21;16.3967641;48.2492137
214714361;214714363;22;16.3970341;48.2498431
214714361;214714363;23;16.3972772;48.2504365
214714361;214714363;24;16.3975744;48.2512187
214714361;214714363;25;16.3979931;48.2522707
214714361;214714363;26;16.3984793;48.2534755
214714361;214714363;27;16.3986684;48.2539521
214714361;214714363;28;16.3989791;48.2547163
214714361;214714363;29;16.3990872;48.2549861
214714361;214714363;30;16.3992222;48.2552648
214714361;214714363;31;16.3993706;48.2555165
214714361;214714363;32;16.3996;48.2558761
214714361;214714363;33;16.3998428;48.2562177
214714361;214714363;34;16.4000587;48.2565054
214714361;214714363;35;16.4003284;48.256829
214714361;214714363;36;16.4004054021457;48.2569060021529
214714369;214714371;1;16.5654074586853;48.3033569111817
214714369;214714371;2;16.5665487;48.3035871
214714369;214714371;3;16.5672368;48.3037386
214714369;214714371;4;16.5677901;48.3038634
214714369;214714371;5;16.5709475;48.3045584
214714369;214714371;6;16.5746987;48.3053871
214714369;214714371;7;16.5855618;48.3077921
214714369;214714371;8;16.5909195;48.3089675
214714369;214714371;9;16.5962774;48.3101606
214714371;214714372;1;16.5963550437056;48.3101778985454
214714371;214714372;2;16.6013522;48.3112911
214714371;214714372;3;16.6068726;48.3125103
214714371;214714372;4;16.6118264;48.3136136
214714371;214714372;5;16.6170638;48.3147701
214714371;214714372;6;16.622369;48.3159441
214714371;214714372;7;16.6339386;48.3185047
214714371;214714372;8;16.6348676341811;48.3187111336702
214714372;214714374;1;16.6350187;48.3187447
214714372;214714374;2;16.6487095;48.321775
214714372;214714374;3;16.6538541;48.322912
214714372;214714374;4;16.6589719;48.3240398
214714372;214714374;5;16.6643464;48.3252207
214714372;214714374;6;16.6749074;48.3275642
214714372;214714374;7;16.6780002;48.3282476
214714374;214714375;1;16.6782972210979;48.3283104520376
214714374;214714375;2;16.6784189;48.3283362
214714374;214714375;3;16.6802962;48.3287533
214714374;214714375;4;16.6856043;48.3299244
214714374;214714375;5;16.6901697;48.3309356
214714374;214714375;6;16.7010031;48.3333209
214714374;214714375;7;16.706339;48.3344909
214714374;214714375;8;16.7117699;48.3356874
214714374;214714375;9;16.722254;48.3379999
214714374;214714375;10;16.7276315;48.3391868
214714374;214714375;11;16.7318392517478;48.3401270188415
221309982;221309983;1;16.2338744189798;47.8116478445017
221309982;221309983;2;16.234122;47.8124151
221309982;221309983;3;16.2344003;47.8135216
221309982;221309983;4;16.2345725;47.8142143
221309982;221309983;5;16.234599;47.8143042
221309982;221309983;6;16.2350488;47.8164451
221309982;221309983;7;16.2360542;47.8213836
221309982;221309983;8;16.2365173;47.8235965
221309982;221309983;9;16.2377877;47.8297854
221309982;221309983;10;16.2388726724259;47.8351454758358
221309984;221309985;1;16.2388729;47.8351466
221309984;221309985;2;16.239826;47.8398332
221309984;221309985;3;16.2423023;47.8519229
221309984;221309985;4;16.2439714;47.8601176
221309986;221309987;1;16.2439986964813;47.8602554890223
221309986;221309987;2;16.2441833;47.861188
221309986;221309987;3;16.2447135;47.8636977
221309986;221309987;4;16.2458134;47.8691218
221309986;221309987;5;16.2474704;47.8772175
221309986;221309987;6;16.2477091;47.8783509
221309986;221309987;7;16.2478283;47.8789625
221309986;221309987;8;16.2479077;47.8794842
221309986;221309987;9;16.2480135;47.8801408
221309986;221309987;10;16.2480926;47.8807795
221309986;221309987;11;16.2481977;47.8819038
221309986;221309987;12;16.2482758;47.8831719
221309986;221309987;13;16.2483016;47.8837116
221309986;221309987;14;16.2483132;47.8847279
221309986;221309987;15;16.2482715;47.8856722
221309986;221309987;16;16.2482441;47.8860679
221309986;221309987;17;16.2482032;47.8865715
221309986;221309987;18;16.2481759;47.8868863
221309988;221309989;1;16.2481752792194;47.8868939700856
221309988;221309989;2;16.2479437;47.8897551
221309988;221309989;3;16.2479162;47.8902227
221309988;221309989;4;16.2477947;47.8908612
221309988;221309989;5;16.2475928;47.8916435
221309988;221309989;6;16.2473102;47.8927225
221309988;221309989;7;16.2471621;47.893289
221309988;221309989;8;16.2469197;47.8942961
221309988;221309989;9;16.2466773;47.8952583
221309988;221309989;10;16.2459379;47.8974611
221309988;221309989;11;16.2458213070103;47.8978076992501
221309990;221309991;1;16.2458169;47.8978208
221309990;221309991;2;16.2453734;47.8990886
221309990;221309991;3;16.2451315;47.8997269
221309990;221309991;4;16.2449166;47.9002844
221309990;221309991;5;16.2449031;47.9003293
221309990;221309991;6;16.2414087;47.9096979
221309990;221309991;7;16.2347777;47.9281922
221309990;221309991;8;16.2330015;47.9331642
221309990;221309991;9;16.2321401;47.9355647
221309990;221309991;10;16.2314537;47.9374707
221309992;221309993;1;16.2313665615169;47.9377120918553
221309992;221309993;2;16.2277921;47.9476121
221309992;221309993;3;16.2275361;47.9483764
221309992;221309993;4;16.227307;47.9491136
221309992;221309993;5;16.227091;47.9499768
221309992;221309993;6;16.2269288;47.9506961
221309992;221309993;7;16.2268681260671;47.9510025661554
221309994;221309995;1;16.2267935;47.9513795
221309994;221309995;2;16.2267395;47.9516223
221309994;221309995;3;16.2265903;47.9525125
221309994;221309995;4;16.2254905;47.9597154
221309994;221309995;5;16.2250427;47.962503
221309994;221309995;6;16.2241053;47.9687256
221309994;221309995;7;16.2240180478256;47.9692746634619
221309996;221309997;1;16.2239967;47.969409
221309996;221309997;2;16.2231814;47.9747684
221309996;221309997;3;16.2228283;47.9769985
221309996;221309997;4;16.2227327;47.9778258
221309996;221309997;5;16.2227049;47.9783204
221309996;221309997;6;16.2227034;47.9789859
221309996;221309997;7;16.2227291;47.9794716
221309996;221309997;8;16.2227683;47.9799573
221309996;221309997;9;16.2228339;47.9805689
221309996;221309997;10;16.2229396;47.9812166
221309996;221309997;11;16.223059;47.9817653
221309996;221309997;12;16.2232184;47.982404
221309996;221309997;13;16.2233912;47.9830157
221309996;221309997;14;16.2236041;47.9836635
221309996;221309997;15;16.2238305;47.9842753
221309996;221309997;16;16.224057;47.9848331
221309996;221309997;17;16.2243103;47.9853999
221309996;221309997;18;16.2245904;47.9859758
221309996;221309997;19;16.2248439;47.9864707
221309996;221309997;20;16.2251642;47.9870376
221309996;221309997;21;16.2255113;47.9876225
221309996;221309997;22;16.2258585;47.9881445
221309996;221309997;23;16.2261255;47.9885584
221309996;221309997;24;16.2265263;47.9890894
221309996;221309997;25;16.2269405;47.9896294
221309996;221309997;26;16.2273949;47.9901605
221309996;221309997;27;16.2279563;47.9907816
221309996;221309997;28;16.2285445;47.9914117
221309996;221309997;29;16.2290526;47.9919248
221309996;221309997;30;16.2294805;47.9923119
221309996;221309997;31;16.2299619;47.992762
221309996;221309997;32;16.2304701;47.9932212
221309996;221309997;33;16.2315;47.9941125
221309996;221309997;34;16.2426702;48.0039071
221309997;221309998;1;16.2428826535601;48.0040935705362
221309997;221309998;2;16.2473268;48.0079938
221309997;221309998;3;16.2551297;48.0148257
221309997;221309998;4;16.259226;48.0184169
221309999;221310000;1;16.2593377338377;48.0185148031298
221309999;221310000;2;16.2665097;48.024798
221309999;221310000;3;16.2742908;48.0316105
221309999;221310000;4;16.2766885;48.0337073
221309999;221310000;5;16.285169;48.041122
221310001;221310002;1;16.2854602449769;48.0413743335369
221310001;221310002;2;16.2855844;48.0414819
221310001;221310002;3;16.2910117;48.0462417
221310001;221310002;4;16.2938933;48.048761
221310001;221310002;5;16.2961987;48.0507763
221310001;221310002;6;16.2974285354959;48.0518530543651
221310002;221310003;1;16.2974319;48.051856
221310002;221310003;2;16.3019229;48.0557786
221310002;221310003;3;16.3026066;48.0564263
221310002;221310003;4;16.3033038;48.057137
221310002;221310003;5;16.303907;48.0578206
221310002;221310003;6;16.3045638;48.0586572
221310002;221310003;7;16.3048453;48.059053
221310002;221310003;8;16.3051938;48.0595927
221310002;221310003;9;16.3056093;48.0602943
221310002;221310003;10;16.3058639;48.06078
221310002;221310003;11;16.3061855;48.0614726
221310002;221310003;12;16.3064266;48.0621112
221310002;221310003;13;16.3066275;48.0626688
221310002;221310003;14;16.3067881;48.0633254
221310002;221310003;15;16.3069086;48.063865
221310002;221310003;16;16.3070022;48.0644766
221310002;221310003;17;16.3070689;48.0650252
221310002;221310003;18;16.3071089;48.0655559
221310002;221310003;19;16.307122;48.0661764
221310002;221310003;20;16.3070814;48.066707
221310002;221310003;21;16.3070409;48.0672376
221310002;221310003;22;16.3069735;48.0677772
221310002;221310003;23;16.3068658;48.0683438
221310002;221310003;24;16.3067582;48.0687574
221310002;221310003;25;16.3066103;48.069297
221310002;221310003;26;16.3063818;48.0699894
221310002;221310003;27;16.3061937;48.070493
221310002;221310003;28;16.3058174;48.0713293
221310002;221310003;29;16.3056294;48.071716
221310002;221310003;30;16.3052935;48.0723095
221310002;221310003;31;16.3050517;48.0727141
221310002;221310003;32;16.3047965;48.0731277
221310002;221310003;33;16.3044876;48.0735683
221310002;221310003;34;16.3038698;48.0744405
221310002;221310003;35;16.3023654;48.0765535
221310002;221310003;36;16.2997459;48.08024
221310002;221310003;37;16.2993966;48.0807436
221310002;221310003;38;16.2981874;48.0824429
221310002;221310003;39;16.2978919;48.0828565
221310002;221310003;40;16.2961183;48.0853381
221310002;221310003;41;16.295836044522;48.0857394721616
221310004;221310005;1;16.2957958;48.0857967
221310004;221310005;2;16.295312;48.086471
221310004;221310005;3;16.2923824;48.0906339
221310004;221310005;4;16.2919254;48.0912992
221310004;221310005;5;16.2916565;48.0917218
221310004;221310005;6;16.2911053;48.0927198
221310004;221310005;7;16.2903925;48.0941765
221310004;221310005;8;16.2897735;48.0957861
221310004;221310005;9;16.2894908;48.0967033
221310004;221310005;10;16.2893156;48.0974227
221310004;221310005;11;16.2891672;48.0981601
221310004;221310005;12;16.2889647;48.0994281
221310004;221310005;13;16.2882215;48.104509
221310004;221310005;14;16.2881675;48.1048507
221310006;221310007;1;16.2881317420954;48.1050965342599
221310006;221310007;2;16.2880053;48.1059658
221310006;221310007;3;16.2877484;48.1078633
221310006;221310007;4;16.2876539;48.1084749
221310006;221310007;5;16.2875186;48.109509
221310006;221310007;6;16.2873564;48.1106151
221310006;221310007;7;16.2871401;48.1121799
221310006;221310007;8;16.2869103;48.1136997
221310006;221310007;9;16.2856935;48.122036
221310006;221310007;10;16.2855582;48.1229623
221310039;221310040;1;16.3550434;48.3071618
221310039;221310040;2;16.3541674;48.3078723
221310039;221310040;3;16.3536822;48.3082681
221310039;221310040;4;16.3533453;48.3085649
221310039;221310040;5;16.352658;48.3092035
221310039;221310040;6;16.3523211;48.3095094
221310039;221310040;7;16.3521054;48.3097252
221310039;221310040;8;16.3519033;48.3099411
221310039;221310040;9;16.3516337;48.3102199
221310039;221310040;10;16.3514451;48.3104537
221310039;221310040;11;16.3511755;48.3107685
221310039;221310040;12;16.3509869;48.3110024
221310039;221310040;13;16.3501648;48.3121086
221310039;221310040;14;16.3494236;48.3131879
221310039;221310040;15;16.3483184;48.3147888
221310039;221310040;16;16.3478872;48.3154273
221310041;221310042;1;16.3477746985659;48.3155909307206
221310041;221310042;2;16.3472132;48.3164076
221310041;221310042;3;16.3442881;48.3206616
221310041;221310042;4;16.3356043;48.3333151
221310041;221310042;5;16.3337025;48.3360669
221310041;221310042;6;16.3328796;48.337254
221310041;221310042;7;16.3321512;48.3382612
221310041;221310042;8;16.3318139;48.3387378
221310041;221310042;9;16.3299252;48.3414626
221310041;221310042;10;16.3296688;48.3418403
221310041;221310042;11;16.3294916805108;48.3420731972798
221310043;221310044;1;16.3291696;48.3424967
221310043;221310044;2;16.3291561;48.3425147
221310043;221310044;3;16.3288053;48.3429913
221310043;221310044;4;16.3272536;48.3452305
